symbol,cashChange,cashFlow,costOfRevenue,currentAssets,currentCash,currentDebt,grossProfit,netIncome,operatingExpense,operatingGainsLosses,operatingIncome,operatingRevenue,reportDate,researchAndDevelopment,shareholderEquity,totalAssets,totalCash,totalDebt,totalLiabilities,totalRevenue
INSG,-5366000,-4380000,31190000,55620000,16173000,3060000,15543000,-8050000,18127000,-206000,-2584000,46733000,2018-03-31,5253000,-49176000,148796000.0,16112000,134331000,198032000,46733000
INSG,86000,154000,28986000,66437000,21198000,3192000,17548000,-3822000,11608000,634000,5940000,46534000,2017-12-31,-1124000,-45565000,158207000.0,21198000,132020000,203822000,46534000
INSI,,,,,,,,,,,,,2018-09-30,,216324664,223824335.0,,,7499671,
INSI,,,,,,,,,,,,,2018-03-31,,220141063,221040073.0,,,899010,
INSI,,,,,,,,,,,,,2017-09-30,,226235275,230545864.0,,,4310589,
INSM,-66734000,-65488000,,577495000,567574000,,,-87743000,83983000,,-83983000,,2018-09-30,39538000,291407000,661513000.0,567574000,,370106000,
INSM,-52210000,-54912000,,645258000,634329000,,,-76437000,72882000,,-72882000,,2018-06-30,35722000,370641000,724244000.0,634329000,,353603000,
INSM,305388000,-68039000,,696413000,686581000,,,-68524000,62751000,,-62751000,,2018-03-31,30098000,434856000,773153000.0,686581000,,338297000,
INSM,-49488000,-48221000,,389444000,381165000,,,-65384000,65353000,,-65353000,,2017-12-31,33949000,361059000,462047000.0,381165000,,100988000,
INSP,-95541000,-3553000,2467000,129955000,26312000,,10587000,-4693000,15236000,,-4649000,13054000,2018-09-30,1771000,98311000,130720000.0,120426000,,32409000,13054000
INSP,110706000,-6134000,2102000,133028000,121853000,2722000.0,8836000,-5856000,14473000,-123000.0,-5637000,10938000,2018-06-30,1735000,102575000,133893000.0,123960000,24696000.0,31318000,10938000
INSP,2192000,-6418000,2294000,26943000,11147000,681000.0,7748000,-6501000,12943000,718000.0,-5195000,10042000,2018-03-31,1730000,-4933000,27854000.0,17903000,24571000.0,32787000,10042000
INSP,-5585000,-3277000,1881000,24097000,8955000,,8076000,-4251000,11922000,,-3846000,9957000,2017-12-31,1682000,1484000,25091000.0,16143000,,23607000,9957000
INST,43080000,54698000,16138000,239974000,111031000,,39101000,-11472000,51057000,,-11956000,55239000,2018-09-30,15601000,125945000,302181000.0,171421000,,176236000,55239000
INST,-68782000,-22081000,14598000,230539000,67951000,,35465000,-12538000,47890000,,-12425000,50063000,2018-06-30,14849000,130124000,293041000.0,116539000,,162917000,50063000
INST,101040000,-12347000,13985000,180351000,136733000,,34006000,-11868000,46139000,,-12133000,47991000,2018-03-31,14660000,132425000,242756000.0,136733000,,110331000,47991000
INST,-23023000,-25051000,13119000,86098000,35693000,,29467000,-16482000,46852000,-1000.0,-17385000,42586000,2017-12-31,13477000,4357000,135410000.0,41390000,,131053000,42586000
INSW,-18993000,-8276000,74162000,180819000,123860000,57680000,-13236000,-47786000,5425000,-572000,-18661000,60926000,2018-09-30,,1008048000,1886706000.0,91547000,827985000,878658000,60926000
INSW,51667000,14577000,65952000,203781000,142853000,48492000,-9043000,-18796000,7366000,14135000,-16409000,56909000,2018-06-30,,1050541000,1946480000.0,115843000,838029000,895939000,56909000
INSW,20580000,-4454000,66082000,120547000,91186000,20625000,-14104000,-29316000,6029000,4360000,-20133000,51978000,2018-03-31,,1063642000,1612472000.0,53472000,521268000,548830000,51978000
INSW,-13363000,-14915000,-9517000,131792000,60027000,24063000,78943000,-90720000,85929000,-23423000,-6986000,69426000,2017-12-31,,1085654000,1664484000.0,60027000,552937000,578830000,69426000
INSY,4755000,-8621000,2379000,145477000,20845000,,15967000,-30494000,46756000,,-30789000,18346000,2018-09-30,14483000,138000,217491000.0,100564000,,217353000,18346000
INSY,-2459000,-22658000,3596000,156114000,16090000,,19870000,-27350000,47575000,,-27705000,23466000,2018-06-30,16473000,24637000,235145000.0,104903000,,210508000,23466000
INSY,-13450000,-17403000,2204000,166694000,18549000,,21707000,-20370000,41940000,108000.0,-20233000,23911000,2018-03-31,12260000,47363000,253939000.0,114444000,,206576000,23911000
INSY,-3756000,-11278000,4611000,175942000,31999000,,26874000,-47107000,43151000,,-16277000,31485000,2017-12-31,16365000,63282000,279080000.0,117188000,,215798000,31485000
INT,-45300000,-87400000,10162800000,4327900000,142100000,35700000,266700000,38200000,188500000,7400000,78200000,10429500000,2018-09-30,,1765200000,6008000000.0,142100000,742300000,4226800000,10429500000
INT,39900000,200000,9904700000,4076800000,187600000,33700000,246200000,28700000,185100000,-5100000,61100000,10150800000,2018-06-30,,1760000000,5757000000.0,187600000,765300000,3981700000,10150800000
INT,-223500000,-228800000,8937900000,3770700000,152900000,33600000,243400000,31200000,186200000,2600000,57200000,9181300000,2018-03-31,,1755200000,5472100000.0,152900000,834400000,3701100000,9181300000
INT,-176200000,396300000,8642200000,3940400000,372300000,25600000,229900000,-193000000,195600000,-9000000,34300000,8872100000,2017-12-31,,1721900000,5587800000.0,372300000,910200000,3849800000,8872100000
INTC,793000000,8835000000,6803000000,29590000000,3407000000,3051000000,12360000000,6398000000,5083000000,283000000,7277000000,19163000000,2018-09-30,3428000000,71483000000,128242000000.0,13186000000,28389000000,56759000000,19163000000
INTC,-940000000,7413000000,6543000000,27603000000,2614000000,3510000000,10419000000,5006000000,5146000000,-255000000,5273000000,16962000000,2018-06-30,3371000000,70047000000,125972000000.0,12225000000,28796000000,55925000000,16962000000
INTC,121000000,6284000000,6335000000,31630000000,3554000000,3842000000,9731000000,4454000000,5261000000,-643000000,4470000000,16066000000,2018-03-31,3311000000,70165000000,128596000000.0,16197000000,29413000000,58431000000,16066000000
INTC,-5642000000,7241000000,6304000000,29500000000,3433000000,1776000000,10749000000,-687000000,5233000000,-735000000,5516000000,17053000000,2017-12-31,3316000000,69019000000,123249000000.0,14002000000,27679000000,54230000000,17053000000
INTG,2866000,3996000,12822000,25117000,20377000,,6667000,630000,1886000,,4781000,19489000,2018-09-30,,-43468000,133436000.0,10001000,,202443000,19489000
INTG,4382000,6616000,4162000,22696000,8053000,,14519000,5170000,1917000,,12602000,18681000,2018-06-30,,-43930000,131680000.0,8053000,,201647000,18681000
INTG,1362000,2836000,12416000,14283000,3671000,,5556000,528000,2088000,,3468000,17972000,2018-03-31,,-48705000,122484000.0,3671000,,199896000,17972000
INTG,-953000,537000,12845000,13070000,2309000,,3967000,-1205000,1997000,,1970000,16812000,2017-12-31,,-49149000,126152000.0,2309000,,204259000,16812000
INTL,1600000,13100000,,,342300000,,,15700000,,,,,2018-09-30,,505300000,7824700000.0,,,7319400000,-20670900000
INTL,7100000,-10700000,,,347800000,,,24000000,,,,,2018-06-30,,487700000,7284900000.0,,,6797200000,7015100000
INTL,21000000,109600000,,,336000000,,,22700000,,,,,2018-03-31,,466600000,7203700000.0,,,6737100000,6401100000
INTL,1800000,-186000000,,,321800000,,,-6900000,,-600000.0,,,2017-12-31,,443200000,6808900000.0,,,6365700000,7836300000
INTT,3505000,3719000,10068000,33456000,14202000,,10092000,-566000,9873000,39000,219000,20160000,2018-09-30,1207000,43503000,65481000.0,14202000,,21978000,20160000
INTT,-3651000,1224000,10187000,29602000,10713000,,10910000,4014000,6393000,23000,4517000,21097000,2018-06-30,1230000,43893000,62037000.0,10713000,,18144000,21097000
INTT,1111000,2279000,9476000,33287000,14438000,,9395000,381000,8488000,38000,907000,18871000,2018-03-31,1296000,39828000,65433000.0,14438000,,25605000,18871000
INTT,1745000,2054000,9636000,30999000,13290000,,9745000,-4566000,7312000,87000,2433000,19381000,2017-12-31,1245000,39288000,62493000.0,13290000,,23205000,19381000
INTU,-305000000,-143000000,247000000,2232000000,1322000000,50000000,769000000,34000000,779000000,,-10000000,1016000000,2018-10-31,294000000,2782000000,4928000000.0,1770000000,425000000,2146000000,1016000000
INTU,-146000000,-37000000,231000000,2404000000,1464000000,50000000,757000000,49000000,838000000,,-81000000,988000000,2018-07-31,311000000,2354000000,5178000000.0,2083000000,438000000,2824000000,988000000
INTU,1146000000,1975000000,304000000,2845000000,1614000000,50000000,2621000000,1200000000,1006000000,,1615000000,2925000000,2018-04-30,296000000,2364000000,5787000000.0,2355000000,450000000,3423000000,2925000000
INTU,-6000000,252000000,246000000,1902000000,478000000,690000000,919000000,-21000000,899000000,,20000000,1165000000,2018-01-31,286000000,1157000000,4898000000.0,1148000000,1103000000,3741000000,1165000000
INTX,-1876000,1095000,12481000,17658000,5789000,328000,25004000,-1109000,25019000,,-15000,37485000,2018-09-30,,855000,37736000.0,5789000,18684000.0,36881000,37485000
INTX,-772000,1045000,12421000,19782000,7665000,20274000,26198000,-597000,25935000,,263000,38619000,2018-06-30,,1009000,41063000.0,7665000,,40054000,38619000
INTX,-65000,1380000,12382000,19670000,8437000,332000,26696000,1793000,24847000,,1849000,39078000,2018-03-31,,681000,42070000.0,8437000,21122000.0,41389000,39078000
INTX,1532000,1684000,12016000,24159000,8502000,423000,27973000,3076000,26365000,,1608000,39989000,2017-12-31,,594000,46479000.0,8502000,21551000.0,45885000,39989000
INUV,72886,-129884,6196057,10111561,4190274,5029430,10610113,-1441650,11950596,,-1340483,16806170,2018-09-30,,13154403,32040348.0,4190274,5157759,18885945,16806170
INUV,-28490,-783334,6991304,12084892,4117388,4210712,12013547,-832697,12752668,,-739121,19004851,2018-06-30,,14576049,34450033.0,4117388,4385823,19873984,19004851
INUV,61192,629096,8778594,11900814,4145878,5112040,11725391,-1408024,13040171,,-1314780,20503985,2018-03-31,,13057165,34623800.0,4145878,5337571,21566635,20503985
INUV,1182721,1814485,11507782,15244127,4084686,5109940,12248166,1003896,12637075,,-388909,23755948,2017-12-31,,14087342,38247836.0,4084686,5391410,24160494,23755948
INVA,-38611000,60115000,,121129000,48615000,,,47089000,4019000,2608000.0,57661000,61680000,2018-09-30,,-111357000,277693000.0,55480000,,385969000,61680000
INVA,60088000,51725000,,178660000,87226000,,,54626000,4411000,,62675000,67086000,2018-06-30,,-157356000,338692000.0,107542000,,494056000,67086000
INVA,-46198000,49914000,,113245000,27138000,,,29581000,11685000,3137000.0,40695000,52380000,2018-03-31,,-213558000,276745000.0,56460000,,489492000,52380000
INVA,-65081000,47859000,,200369000,73336000,25000000.0,,58385000,3111000,,66409000,69520000,2017-12-31,342000.0,-242859000,367337000.0,129075000,599362000.0,610044000,69520000
INVE,-3459000,-433000,11538000,42725000,14240000,2000000,8484000,-287000,8416000,,68000,20022000,2018-09-30,1860000,30205000,60942000.0,14240000,,30907000,20022000
INVE,1666000,-3043000,12141000,46531000,17922000,2000000,8153000,-2745000,8951000,,-798000,20294000,2018-06-30,1837000,30223000,65049000.0,17922000,,34996000,20294000
INVE,-2501000,465000,10020000,42612000,16685000,2000000,6508000,-2306000,8145000,,-1637000,16528000,2018-03-31,1687000,24588000,61932000.0,16685000,4731000.0,37514000,16528000
INVE,3132000,-2768000,11636000,44239000,19052000,9829000,4919000,-4516000,6994000,1765000.0,-2075000,16555000,2017-12-31,1562000,24031000,51362000.0,19052000,12750000.0,27509000,16555000
INVH,-26282000,202746000,186713000,766441000,383640000,,247538000,1020000,160523000,-8566000,87015000,434251000,2018-09-30,,8421128000,18476648000.0,130037000,,9912000000,434251000
INVH,19174000,180255000,179771000,548275000,409922000,,252655000,-13946000,171086000,-335000,81569000,432426000,2018-06-30,,8439660000,18665362000.0,166874000,,10081785000,432426000
INVH,-25814000,130080000,177931000,564904000,390748000,,245738000,-17269000,172136000,-3256000,73602000,423669000,2018-03-31,,8491936000,18696445000.0,134893000,,10059548000,423669000
INVH,113748000,-10648000,129128000,538368000,179878000,,200826000,-45965000,170605000,-3804000,30221000,329954000,2017-12-31,,8498085000,18683638000.0,179878000,,10033763000,329954000
INWK,-110000,-12535000,206808000,397963000,27595000,12979000.0,64042000,-44937000,59407000,-35000.0,4635000,270850000,2018-09-30,,211896000,661783000.0,27595000,194326000.0,449887000,270850000
INWK,-13217000,-11669000,217096000,349055000,28266000,136538000.0,64871000,-299000,62516000,-206000.0,2355000,281967000,2018-06-30,,257791000,644417000.0,28266000,167685000.0,386626000,281967000
INWK,12318000,34309000,208472000,366296000,43474000,,66067000,-1684000,64826000,52000.0,1241000,274539000,2018-03-31,,279654000,633973000.0,43474000,,354319000,274539000
INWK,2868000,32795000,236580000,383088000,30562000,,68787000,-738000,65385000,,3402000,305367000,2017-12-31,,284545000,649638000.0,30562000,,365093000,305367000
INXN,181631105.061,62595669.438,64908345.948,566831201.856,336860509.14,5670124.971,100338782.511,12667424.1,68871274.038,,31467508.473,165247128.459,2018-09-30,,732121329.828,2584576376.487,336860509.14,1501579020.579,1852455046.659,165247128.459
INXN,91213480.18,36939660.16,62743442.885,384793579.13,156053005.755,5226186.105,99456436.355,680000.07,68760625.635,,30695810.72,162199879.24,2018-06-30,,717346328.14,2307692402.505,156053005.755,1264628377.605,1590346074.365,162199879.24
INXN,21073989.186,42633798.496,64977825.062,298527834.876,68231833.456,232609195.716,100048119.394,14373617.222,66912474.236,,33135645.158,165025944.456,2018-03-31,,752548935.582,2205042598.294,68231833.456,1124169271.246,1452493662.712,165025944.456
INXN,620640.922,54610398.806,58634360.838,262025713.82,46198733.544,130562682.16,97284564.174,11698541.17,60842017.812,,36442546.362,155918925.012,2017-12-31,,716351675.248,2043278365.086,46198733.544,999762490.392,1326926689.838,155918925.012
IO,-14338000,-7120000,30725000,100374000,30406000,1335000,16475000,-7536000,18927000,,-2452000,47200000,2018-09-30,5030000,25611000,263957000.0,30043000,120784000,237043000,47200000
IO,-6778000,-812000,26260000,95656000,44712000,459000,-1517000,-25866000,21002000,,-22519000,24743000,2018-06-30,4259000,32642000,255644000.0,44349000,117618000,221723000,24743000
IO,-1193000,608000,26655000,117331000,51113000,1014000,6853000,-18426000,19493000,,-12640000,33508000,2018-03-31,4255000,60202000,281053000.0,50750000,117930000,219534000,33508000
IO,12144000,18336000,34091000,130989000,52056000,40024000,23811000,-1394000,29118000,,-5307000,57902000,2017-12-31,4433000,29567000,301069000.0,52056000,156744000,270263000,57902000
IONS,-325599000,-26004000,,2079224000,479891000,14472000,,-4559000,163967000,,-18572000,82756000,2018-09-30,95255000,710550000,2247913000.0,1958989000,638619000,1407769000,145395000
IONS,577985000,500237000,,2083272000,805490000,1164000,,-40358000,168028000,,-50281000,57198000,2018-06-30,101830000,696255000,2247315000.0,1980450000,625838000,1429879000,117747000
IONS,97875000,13165000,,1143283000,227505000,47000,,-1420000,147720000,,-3301000,42023000,2018-03-31,104067000,301391000,1299560000.0,1035301000,614417000,912459000,144419000
IONS,-29554000,20401000,,1167984000,129630000,1621000,,-9236000,173992000,,-12713000,55953000,2017-12-31,128286000,330872000,1322024000.0,1022715000,607477000,903305000,161279000
IOR,1000.0,-894000,,81721000,1000.0,,,5988000,634000,,-634000,,2018-09-30,,95284000,95298000.0,1000.0,,14000,
IOR,,991000,,51783000,,,,707000,374000,,-374000,,2018-06-30,,89296000,89308000.0,,,12000,
IOR,,1159000,,64360000,2000.0,,,702000,340000,,-340000,,2018-03-31,,88589000,88594000.0,2000.0,,5000,
IOR,-2000.0,-9842000,,63663000,2000.0,,,-851000,74000,,-74000,,2017-12-31,,87887000,87897000.0,2000.0,,10000,
IOSP,25500000,34800000,252100000,659300000,91400000,18300000,111000000,20600000,72800000,-1300000,38200000,363100000,2018-09-30,8100000,839900000,1497100000.0,91400000,228200000,656800000,363100000
IOSP,-11600000,2300000,255300000,609300000,66000000,18100000,102800000,21800000,74500000,-1300000,28300000,358100000,2018-06-30,8700000,819300000,1451200000.0,66000000,228200000,631500000,358100000
IOSP,-12400000,-2000000,256200000,622700000,78100000,18300000,104500000,22200000,75600000,-1400000,28900000,360700000,2018-03-31,8300000,824400000,1472900000.0,78100000,218800000,648100000,360700000
IOSP,24500000,47500000,245300000,561500000,90200000,18500000,108500000,-4800000,66700000,-1200000,41800000,353800000,2017-12-31,7600000,793900000,1410200000.0,90200000,224300000,615900000,353800000
IOTS,5610000,-7341000,12344000,60619000,13273000,,9583000,-8397000,17006000,-1000.0,-7423000,21927000,2018-09-30,5620000,68329000,147595000.0,14548000,,79266000,21927000
IOTS,-21485000,-5226000,10419000,38586000,7939000,,7764000,-5058000,11677000,,-3913000,18183000,2018-06-30,4421000,33061000,103892000.0,7939000,,70831000,18183000
IOTS,-534000,-515000,8122000,50496000,29546000,3429000.0,7180000,-1102000,8130000,-18000.0,-950000,15302000,2018-03-31,3665000,32548000,65987000.0,29546000,13353000.0,33439000,15302000
IOTS,-435000,1027000,8422000,45605000,30078000,2426000.0,7732000,-165000,7676000,,56000,16154000,2017-12-31,3441000,32950000,60812000.0,30078000,13334000.0,27862000,16154000
IOVA,-165279000,-27928000,,265863000,80738000,,,-33830000,35060000,,-35060000,,2018-09-30,27947000,254160000,270834000.0,260000000,,16674000,
IOVA,-51065000,-23923000,,279781000,246017000,,,-30660000,31378000,,-31378000,,2018-06-30,24551000,270569000,284751000.0,276099000,,14182000,
IOVA,151709000,-17849000,,302726000,297082000,,,-26515000,26877000,9000.0,-26877000,,2018-03-31,19912000,292558000,307248000.0,297082000,,14690000,
IOVA,-18007000,-20964000,,149290000,145373000,,,-25854000,26071000,,-26071000,,2017-12-31,20696000,145481000,155373000.0,145373000,,9892000,
IP,-41000000,941000000,3887000000,7318000000,1026000000,555000000,2014000000,562000000,1206000000,87000000,808000000,5901000000,2018-09-30,,7040000000,33803000000.0,1026000000,11255000000,26745000000,5901000000
IP,-28000000,801000000,3922000000,7272000000,1073000000,684000000,1911000000,405000000,1262000000,31000000,649000000,5833000000,2018-06-30,,6844000000,33796000000.0,1073000000,11489000000,26932000000,5833000000
